"gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","significance"
"DYRK2",-1.00069218297227,3.73680253181956,-13.5431741369816,1.14704202567025e-35,5.1835375350527e-34,70.2065794738719,"Down_in_Sepsis"
"HLA-DRB1",-1.18888124923953,5.04961343363636,-13.4934672129341,1.87342185259122e-35,8.42152423314823e-34,69.720183769756,"Down_in_Sepsis"
"ZNF331",-0.588657198788688,3.34751662496746,-13.486685039309,2.00299003794483e-35,8.95682613302971e-34,69.6538808016142,"Down_in_Sepsis"
"MTF1",0.980723919903372,5.26586272320826,13.4842942833105,2.05076145801859e-35,9.12268417340459e-34,69.6305122023311,"Up_in_Sepsis"
"PYHIN1",-0.987875881767715,3.36769614427961,-13.4835263305743,2.06634614020476e-35,9.13501740767374e-34,69.6230061954774,"Down_in_Sepsis"
"CDC25B",-1.21232500593893,4.66218318081942,-13.4831060611144,2.07492492341495e-35,9.13501740767374e-34,69.6188985433533,"Down_in_Sepsis"
"OXNAD1",-0.99612510612033,3.73006964488671,-13.4587535046097,2.63767487250088e-35,1.15530159415538e-33,69.3809790938013,"Down_in_Sepsis"
"FCRL3",-1.05569644954826,3.52650547436364,-13.4579091811411,2.6597028247444e-35,1.15900621561949e-33,69.372733719509,"Down_in_Sepsis"
"TSEN54",-0.771299315490507,3.78496948842631,-13.444942157457,3.02197490075235e-35,1.31018718920436e-33,69.2461316581156,"Down_in_Sepsis"
"CLEC2D",-0.686958514664407,3.60469172873864,-13.4172339924568,3.96930018335793e-35,1.71221176091213e-33,68.9757919605148,"Down_in_Sepsis"
"MYL6B",0.81147440557549,3.8188296513564,13.4125966267403,4.15454152615875e-35,1.78311252135286e-33,68.9305714625089,"Up_in_Sepsis"
"HSD3B7",1.15089192404554,3.52733758218802,13.4073126893788,4.37613235059555e-35,1.86882732032183e-33,68.8790547133181,"Up_in_Sepsis"
"HMGB3",0.952599754981655,3.13997209944259,13.3983237030939,4.78049261239958e-35,2.03135260708979e-33,68.7914361636514,"Up_in_Sepsis"
"IL10RA",-0.762868716298945,5.30224811986157,-13.3849951225671,5.449583185333e-35,2.30420247455095e-33,68.6615675957638,"Down_in_Sepsis"
"PSMA6",0.904160943975404,5.97567915459918,13.3573506875495,7.14952775000644e-35,3.00808455728103e-33,68.3923995086079,"Up_in_Sepsis"
"CDK5RAP2",1.11105361475339,4.64657311747135,13.3524171781729,7.50428130169308e-35,3.14186600969415e-33,68.3443897997508,"Up_in_Sepsis"
"ACER3",1.18200547814887,4.24232700927204,13.3503513826783,7.6579871557194e-35,3.19057894131704e-33,68.324289239196,"Up_in_Sepsis"
"FGR",0.699682338698548,6.21848404319972,13.3400720934782,8.47073955868204e-35,3.51206730925744e-33,68.2242911667949,"Up_in_Sepsis"
"STK3",0.846934836203512,3.53952741670282,13.3368902593089,8.73932904059615e-35,3.60592315631554e-33,68.1933451091107,"Up_in_Sepsis"
"FLOT1",0.911100110764973,6.20027744541942,13.3304485610863,9.30935512130268e-35,3.82265394668491e-33,68.1307044903781,"Up_in_Sepsis"
"TTC3",-0.842265090685897,3.92693225440666,-13.3272115838728,9.60963277369516e-35,3.92707528804452e-33,68.0992326092869,"Down_in_Sepsis"
"GSR",0.656231529684725,4.79291933793182,13.3030040169053,1.21833157845176e-34,4.95512857693166e-33,67.8639835649566,"Up_in_Sepsis"
"KLRF1",-1.35385555275003,3.7059459824907,-13.3019966947481,1.23041643790484e-34,4.98056246262806e-33,67.8541986928996,"Down_in_Sepsis"
"EPHX2",-0.930802446435272,2.95985902143595,-13.300292316893,1.25113653965813e-34,5.04054584208493e-33,67.8376435786486,"Down_in_Sepsis"
"CMTM4",0.817176139405242,3.35778423491649,13.292395139728,1.35177309054921e-34,5.42041970252621e-33,67.7609488231778,"Up_in_Sepsis"
"STAT4",-1.15357545072788,4.61075824580269,-13.2900720698638,1.38288393711864e-34,5.51925780697677e-33,67.7383919547683,"Down_in_Sepsis"
"KLHL3",-0.931635082783454,2.92819310982645,-13.2692501502665,1.6956001516722e-34,6.73587018392197e-33,67.5362939623464,"Down_in_Sepsis"
"SIRPD",0.812641981327975,4.05545561089463,13.2670527542372,1.73246069963622e-34,6.85043834981156e-33,67.5149745660661,"Up_in_Sepsis"
"FGFBP2",-1.75492114854595,4.46470049827686,-13.2394453319442,2.26959018271989e-34,8.93298145189427e-33,67.2472639935964,"Down_in_Sepsis"
"CLEC1B",1.63527954118262,4.72048922596763,13.2386080284072,2.28824645567415e-34,8.96509769629034e-33,67.239148675281,"Up_in_Sepsis"
"KIF5B",0.535954894955098,4.66583304644059,13.2102910834671,3.01773690645358e-34,1.1769173935169e-32,66.9648360696816,"Up_in_Sepsis"
"ESYT1",-0.998716714582041,5.25321167723967,-13.1898824677536,3.68318287008777e-34,1.42991204060998e-32,66.7673036044548,"Down_in_Sepsis"
"BAZ1A",0.965030325075199,6.01170398995817,13.1735285293319,4.32043040016541e-34,1.66971927818157e-32,66.6091192414059,"Up_in_Sepsis"
"SNX3",0.868286394649072,7.14665146659315,13.1681331425854,4.55389019603182e-34,1.75201694433819e-32,66.5569522940495,"Up_in_Sepsis"
"SBK1",-1.05495842213031,3.55993730865978,-13.1667320296133,4.61654570446778e-34,1.76815770680984e-32,66.5434068480774,"Down_in_Sepsis"
"PDGFC",1.05706116504342,3.45557623326446,13.1575989949719,5.04654408366916e-34,1.92422022404546e-32,66.4551286397776,"Up_in_Sepsis"
"NCR3",-0.942393312813246,3.35625353970213,-13.1427693740957,5.83134427850214e-34,2.21357828811941e-32,66.3118497609187,"Down_in_Sepsis"
"NAIP",1.13762683001146,5.0108967818354,13.1383456426199,6.08819053851236e-34,2.30085112342629e-32,66.2691238904435,"Up_in_Sepsis"
"DDX24",-1.0432870905701,4.41759170403719,-13.1336418808625,6.37366989209121e-34,2.39812839420049e-32,66.2237008424326,"Down_in_Sepsis"
"SRPK1",1.07645336179655,5.54346334538843,13.1245408511771,6.96443813101882e-34,2.60891517881718e-32,66.135836298071,"Up_in_Sepsis"
"TARP",-1.38513683449016,4.73344403426446,-13.123436626432,7.03973013750258e-34,2.62560415303098e-32,66.1251776821775,"Down_in_Sepsis"
"C1QB",1.84649177949806,3.68213398820455,13.1209260640495,7.21394562022794e-34,2.67888302358117e-32,66.1009458603694,"Up_in_Sepsis"
"ITK",-1.47628421008214,4.53120345790909,-13.1195984690924,7.307801046101e-34,2.70198825691552e-32,66.08813286709,"Down_in_Sepsis"
"SIDT1",-0.98296362819918,3.27581183003512,-13.1141439222801,7.7063542989229e-34,2.83706776151295e-32,66.0354959367271,"Down_in_Sepsis"
"MEN1",-0.555982341634517,3.29892896842906,-13.0884092952246,9.89912493565125e-34,3.62868781439474e-32,65.7872941297728,"Down_in_Sepsis"
"MKNK1",1.15267573559934,4.94672606371057,13.083357271528,1.03976130641981e-33,3.79512876843231e-32,65.7385962381901,"Up_in_Sepsis"
"TXN",1.07724769978705,6.26486613947108,13.0583957832417,1.32525715233411e-33,4.81660482471729e-32,65.498116659361,"Up_in_Sepsis"
"SLC22A15",1.00705779859017,3.91045190746281,13.0557496231066,1.35976704604455e-33,4.92108912723157e-32,65.4726363150539,"Up_in_Sepsis"
"GNAQ",0.784520720177453,4.72528041258855,13.0514584305001,1.41764383742448e-33,5.10890127233862e-32,65.4313208976943,"Up_in_Sepsis"
"AIG1",0.689150946457883,3.26127844665823,13.0477665575565,1.46939738984955e-33,5.27316096920378e-32,65.3957808907643,"Up_in_Sepsis"
"ITGAM",0.898251289683477,5.96250127179545,13.0236938035472,1.85620617916403e-33,6.63341296076986e-32,65.164161098838,"Up_in_Sepsis"
"PFKFB3",1.45860383165252,5.71476401580114,13.0092591096166,2.13519905292289e-33,7.59863962958933e-32,65.0253736349657,"Up_in_Sepsis"
"C1orf122",0.685182429819026,4.37124983061364,12.9878366363338,2.62803336776569e-33,9.31370663655052e-32,64.8195358730832,"Up_in_Sepsis"
"GPR18",-1.13070169112405,3.91719349386364,-12.9869840797256,2.64983506271336e-33,9.35216581431189e-32,64.8113474591677,"Down_in_Sepsis"
"CD8A",-1.35150687057151,4.44165945209642,-12.9803127755251,2.8267737550997e-33,9.93558627255411e-32,64.747281582284,"Down_in_Sepsis"
"IL18R1",2.00100360128986,5.2285638072648,12.9758803345626,2.95079180114905e-33,1.03289806449238e-31,64.7047247216352,"Up_in_Sepsis"
"UBL5",0.66814942946255,5.4737303035935,12.9685352819516,3.16834867020491e-33,1.1045251425396e-31,64.6342186388046,"Up_in_Sepsis"
"ATP6V0E2",-0.91107486509669,4.06695622190909,-12.9647850399167,3.28551807710449e-33,1.14071584945323e-31,64.5982270158212,"Down_in_Sepsis"
"YIPF1",0.703283265890365,5.32044064633058,12.9639862079269,3.3110284324428e-33,1.14491877900785e-31,64.5905611565854,"Up_in_Sepsis"
"BACH2",-1.09873937972257,3.24987063215306,-12.9579883849753,3.50897544022286e-33,1.20847416269933e-31,64.5330113190417,"Down_in_Sepsis"
"TNFRSF25",-0.881838104598045,3.48566038236742,-12.9560064188633,3.576944059701e-33,1.22693490818901e-31,64.5139969398279,"Down_in_Sepsis"
"KDM2B",-0.718876854552732,3.88389121988516,-12.9533888515767,3.6687235894526e-33,1.25338272710059e-31,64.488886948778,"Down_in_Sepsis"
"ANKS1A",0.932208893949306,4.66972328694628,12.9507395609788,3.76400429753757e-33,1.28081118347683e-31,64.4634751353766,"Up_in_Sepsis"
"LRRN1",1.14598038563746,3.18089679184711,12.9490781315414,3.82501058689974e-33,1.29640537391709e-31,64.4475400996426,"Up_in_Sepsis"
"EIF4G3",0.790162586150366,4.28516798017066,12.9438566456493,4.02322520732048e-33,1.35819630417882e-31,64.3974664253504,"Up_in_Sepsis"
"HLA-DRA",-1.23118253799358,6.85037538483161,-12.9133749542368,5.40232122278475e-33,1.81658368361435e-31,64.105344389494,"Down_in_Sepsis"
"NUSAP1",1.03331739289866,3.43067137174449,12.8981457421333,6.25865094698177e-33,2.09627991130084e-31,63.9595200652699,"Up_in_Sepsis"
"PRF1",-1.39645690392002,5.14120246044732,-12.8950937057909,6.44588359571817e-33,2.15055827308707e-31,63.9303059531149,"Down_in_Sepsis"
"VSIG4",2.00130991995618,3.76355589902755,12.8877246838687,6.92126954264083e-33,2.3001775550076e-31,63.8597834933687,"Up_in_Sepsis"
"NLRC3",-0.868101852008946,4.02517959807644,-12.8794532137752,7.49658702625583e-33,2.48171898415702e-31,63.7806478767895,"Down_in_Sepsis"
"HVCN1",-0.970178365390002,4.5579885962686,-12.8639520679461,8.70608408753365e-33,2.87099089542953e-31,63.632410522666,"Down_in_Sepsis"
"DHRS3",-0.863387137841278,3.63825488433678,-12.8605630958566,8.995384437284e-33,2.95498378764779e-31,63.6000134134783,"Down_in_Sepsis"
"WSB1",1.02935587767529,5.40374872207846,12.8517108775319,9.79702978596603e-33,3.20599354030405e-31,63.5154097087182,"Up_in_Sepsis"
"COL17A1",1.53603743826353,3.46171352816012,12.8394450043996,1.10267081334658e-32,3.59462267816533e-31,63.3982276291528,"Up_in_Sepsis"
"SH2D2A",-0.960190350484722,3.74471800826033,-12.8256718530937,1.25915588321847e-32,4.08914463823914e-31,63.266711096929,"Down_in_Sepsis"
"CLSTN1",-0.704434472133042,3.7813852042314,-12.824915652352,1.26836121036091e-32,4.103436779429e-31,63.2594923211659,"Down_in_Sepsis"
"SLC36A1",1.07314999994697,4.06073959672121,12.8216204849064,1.30926254471584e-32,4.21977788468603e-31,63.2280387268647,"Up_in_Sepsis"
"DPY19L3",1.05983727723396,3.89394753347934,12.8082740944162,1.48880448717715e-32,4.78040568608271e-31,63.1006830818485,"Up_in_Sepsis"
"LILRB3",0.729258330489257,6.64941433842645,12.8023550993824,1.57608741223434e-32,5.04170883441705e-31,63.0442229543187,"Up_in_Sepsis"
"EMILIN2",0.990096145822539,5.14583706530304,12.79882945004,1.63048055949372e-32,5.19624420098353e-31,63.0105985811389,"Up_in_Sepsis"
"IL1R1",1.44142444258116,4.29088027426137,12.7952761948605,1.68719136459153e-32,5.35698938474953e-31,62.9767155411272,"Up_in_Sepsis"
"MAN1A1",0.803420407851197,4.34489093396229,12.7923778478105,1.73490136333168e-32,5.48807131267254e-31,62.9490809877733,"Up_in_Sepsis"
"BST1",0.968204041998531,5.4351573990062,12.7910481219208,1.75723751815246e-32,5.53821610425836e-31,62.9364036272825,"Up_in_Sepsis"
"SYNE2",-0.77326547930759,3.64281638215083,-12.7850479433102,1.86164179252896e-32,5.84569211396687e-31,62.8792071113792,"Down_in_Sepsis"
"ELANE",1.90992482190117,4.12956260991736,12.7750849199247,2.0488205681068e-32,6.40988149164841e-31,62.7842641331978,"Up_in_Sepsis"
"BATF",0.927559263111281,4.86337464167355,12.7738018398612,2.07425054124133e-32,6.4657568878621e-31,62.7720396317109,"Up_in_Sepsis"
"HMGN3",-0.792848283397962,3.99826458977066,-12.7706081669814,2.13892092135723e-32,6.64309948702259e-31,62.7416146547338,"Down_in_Sepsis"
"DDHD2",-0.771891962075157,3.5300492627562,-12.7692558198,2.16690694902345e-32,6.70563487377149e-31,62.7287324600337,"Down_in_Sepsis"
"FEM1C",0.915331977863819,4.90309889417355,12.7568261849994,2.4418313791116e-32,7.52912700685639e-31,62.6103617683207,"Up_in_Sepsis"
"WDR54",-0.824136463960674,3.97451745514463,-12.7535142823417,2.52077363161526e-32,7.7445782689302e-31,62.5788312645495,"Down_in_Sepsis"
"CD40LG",-0.95978040720451,3.24711293822107,-12.7250698131184,3.312380630308e-32,1.01072324482508e-30,62.3081967476968,"Down_in_Sepsis"
"RABGEF1",0.615435349138261,4.31857721002066,12.7250359013091,3.31345871152115e-32,1.01072324482508e-30,62.307874273155,"Up_in_Sepsis"
"APOL3",-0.877601133102856,3.91113422609367,-12.7213705035476,3.43206865924508e-32,1.04317787966592e-30,62.2730217495216,"Down_in_Sepsis"
"CNNM3",-0.631021793979969,3.39282539743492,-12.71576024555,3.62185297852113e-32,1.09695908828188e-30,62.2196861366421,"Down_in_Sepsis"
"IKZF2",-0.785090683752966,3.00561201740014,-12.7141872015748,3.67691779867114e-32,1.10970158722439e-30,62.2047336178753,"Down_in_Sepsis"
"SAR1B",0.732259951157212,3.89842777834367,12.6968956498151,4.34002536842565e-32,1.30521678421561e-30,62.0404300059329,"Up_in_Sepsis"
"B3GNT8",0.981171763674744,4.42325412129752,12.6951771257124,4.41210882265745e-32,1.32223934927429e-30,62.0241067441418,"Up_in_Sepsis"
"LRRN3",-1.43923801548975,3.04501087512603,-12.6826198822072,4.97629002548245e-32,1.48610115760999e-30,61.9048662221179,"Down_in_Sepsis"
"SIRPG",-0.563208991221598,3.30694855839669,-12.6715262256054,5.53417738029907e-32,1.64694804895939e-30,61.7995725689283,"Down_in_Sepsis"
"FBXO30",0.961747470388741,4.34263141299277,12.6661857432166,5.82453627671012e-32,1.72733903956184e-30,61.7489006587633,"Up_in_Sepsis"
"LAIR1",0.909673008038856,5.49515228144937,12.6589748796925,6.24080029691186e-32,1.84438322961675e-30,61.6804990285393,"Up_in_Sepsis"
"JAK2",0.910082780533342,4.35484470398347,12.6570931025895,6.35422127014216e-32,1.87142771959601e-30,61.6626518601207,"Up_in_Sepsis"
"PPARG",1.30442672160777,2.8922990729115,12.6418863420557,7.3493992119255e-32,2.15708655220123e-30,61.5184765258533,"Up_in_Sepsis"
"SIGIRR",-0.640182464334495,4.1869423627073,-12.6227232456948,8.82730403171071e-32,2.58198642927538e-30,61.3369150072579,"Down_in_Sepsis"
"TIAM1",-0.86773197170615,3.47120956308058,-12.6167416563553,9.34662708564727e-32,2.72455774534175e-30,61.2802705425481,"Down_in_Sepsis"
"PLIN3",0.83754813239829,6.06887529729132,12.5934720795476,1.16729591445135e-31,3.39111374330919e-30,61.0600408513318,"Up_in_Sepsis"
"CDKN2C",0.779347430028553,3.55793963354718,12.5875385948304,1.23532133730562e-31,3.57656933624653e-30,61.0039175104348,"Up_in_Sepsis"
"SLC16A3",0.821122517537949,5.70310894950826,12.5672405068387,1.49929850262381e-31,4.32618530773986e-30,60.8120240311531,"Up_in_Sepsis"
"IKZF3",-1.28363660134973,3.29502553684194,-12.5513932096586,1.74384117845877e-31,5.01486447987082e-30,60.6623162411074,"Down_in_Sepsis"
"CD4",-0.776210754946353,3.26219935826136,-12.5483438582575,1.79526532323514e-31,5.14542319656085e-30,60.6335203119679,"Down_in_Sepsis"
"MBOAT2",1.13804332926396,4.46229578666942,12.5439018800933,1.87288845949553e-31,5.34994659951549e-30,60.5915797444003,"Up_in_Sepsis"
"WFDC1",1.88658834118647,3.5130244121467,12.5299787411802,2.1385149165606e-31,6.08835196744804e-30,60.4601681571504,"Up_in_Sepsis"
"GZMK",-1.57032178330308,4.53540231974793,-12.5233543078606,2.27775253489638e-31,6.4632174088206e-30,60.3976704083369,"Down_in_Sepsis"
"MEF2A",0.793003320150986,4.05079155607542,12.5100591085697,2.58502554736256e-31,7.31082887418e-30,60.2722885288707,"Up_in_Sepsis"
"SLAMF1",-0.723656411030445,3.32090095890461,-12.5084019988529,2.62610921220017e-31,7.40250784864742e-30,60.2566657209228,"Down_in_Sepsis"
"MPRIP",-0.492110456288024,3.71604068705529,-12.4754808071007,3.59140423203995e-31,1.00901919558728e-29,59.9465120063838,"Not_significant"
"ID3",-0.852492913140642,3.52021565085331,-12.4697486977042,3.79242749257103e-31,1.06200403980489e-29,59.8925519448941,"Down_in_Sepsis"
"ATM",-0.644107343132846,3.88844805687552,-12.4531219127296,4.44114787902818e-31,1.23960274623463e-29,59.7361050776133,"Down_in_Sepsis"
"FCAR",1.198940587769,4.56959261609986,12.4525503484283,4.46531252672612e-31,1.24228776191426e-29,59.7307289436213,"Up_in_Sepsis"
"PDSS1",0.94741295019184,3.98880235586777,12.4491953698885,4.60981748933438e-31,1.27832633689626e-29,59.699174565804,"Up_in_Sepsis"
"PTTG1",1.0119456021061,4.37097312161673,12.4435118275413,4.86532104016482e-31,1.34481252440284e-29,59.6457294409949,"Up_in_Sepsis"
"CAMK2D",-0.764971465138927,3.15796365830131,-12.440845400608,4.99000243599025e-31,1.37482615502557e-29,59.6206600429314,"Down_in_Sepsis"
"CD96",-1.00470995498516,3.33938872476584,-12.4393966267998,5.05907539444065e-31,1.38937501427388e-29,59.6070400171848,"Down_in_Sepsis"
"IL7R",-1.36356012991636,5.61765691597762,-12.4339636966547,5.32668638116099e-31,1.45818039684282e-29,59.5559719102122,"Down_in_Sepsis"
"SCPEP1",0.930559521432166,5.33047656528409,12.4308330810566,5.48724503305089e-31,1.49733417978555e-29,59.5265501570969,"Up_in_Sepsis"
"PFKFB2",1.54434704189355,3.84137626509435,12.4304846318945,5.50541120108052e-31,1.49750691300729e-29,59.523275642033,"Up_in_Sepsis"
"PGM2",0.884916371539224,4.56522716276254,12.4284468278695,5.61285631113578e-31,1.52188589693367e-29,59.504126533825,"Up_in_Sepsis"
"FCER1G",0.982141763036521,8.02505984398243,12.4263879731853,5.72353172597198e-31,1.54698368580781e-29,59.4847812533728,"Up_in_Sepsis"
"BCAT1",0.951099891802257,3.30978031676929,12.4189372267795,6.14252430187252e-31,1.65499369281682e-29,59.4147868001734,"Up_in_Sepsis"
"TOMM40L",0.841342089458066,3.65403085219318,12.417987853025,6.19806056899533e-31,1.66470551320092e-29,59.4058696620833,"Up_in_Sepsis"
"PLA2G4A",0.86132049950946,3.16082066914256,12.3850412218574,8.46868599059221e-31,2.26743094186985e-29,59.0966311661473,"Up_in_Sepsis"
"MTX1",0.783784740119398,5.11091498731508,12.3822099215449,8.69875345119441e-31,2.32175166333286e-29,59.0700762506178,"Up_in_Sepsis"
"PRKX",-0.798043467161596,3.64239279202376,-12.3480147330538,1.20211238144193e-30,3.19851771024782e-29,58.7496060235359,"Down_in_Sepsis"
"CEACAM4",1.06091863018747,4.5538967744158,12.3369334010976,1.33484060730907e-30,3.5406439835487e-29,58.6458526928502,"Up_in_Sepsis"
"AQP9",1.0558793009207,7.18593308019973,12.3275799413258,1.45816057277957e-30,3.85577382418275e-29,58.558314919837,"Up_in_Sepsis"
"PCMT1",0.828452478546168,5.9456726870155,12.324923983764,1.49520131371933e-30,3.94151679644345e-29,58.5334644644199,"Up_in_Sepsis"
"FOXN2",0.741214643298612,5.87451288651033,12.323672722874,1.51297492300401e-30,3.97609809765453e-29,58.5217580127658,"Up_in_Sepsis"
"SLC2A3",0.974775250194096,6.42598643939876,12.3117319471788,1.69353263915311e-30,4.43695161687322e-29,58.4100745418164,"Up_in_Sepsis"
"FGF13",1.34756324464722,3.05338474787655,12.2978657212709,1.93027897005846e-30,5.04174699794168e-29,58.2804529299201,"Up_in_Sepsis"
"CYP19A1",0.978883876125356,2.89561002315698,12.2971618641254,1.94313847133868e-30,5.05986148893403e-29,58.2738752989404,"Up_in_Sepsis"
"SMAD3",-0.66428376830746,3.73287823905992,-12.2895005414968,2.08874960818521e-30,5.42249556337687e-29,58.2022920183698,"Down_in_Sepsis"
"NRN1",1.15823282536399,3.26620266111777,12.2883883056986,2.11077302844623e-30,5.4630643745331e-29,58.1919018218674,"Up_in_Sepsis"
"SLC1A3",1.34296356598177,3.21026850261674,12.2774312260115,2.34047979603383e-30,6.03928638608005e-29,58.0895701165568,"Up_in_Sepsis"
"DOK3",0.836862860716659,4.96266022207301,12.2736757741866,2.42480453296562e-30,6.2380287698974e-29,58.0545077263377,"Up_in_Sepsis"
"LPIN1",-0.722366462422141,3.95488319066736,-12.2680233962129,2.55745815056878e-30,6.55953455375615e-29,58.0017454652063,"Down_in_Sepsis"
"CYYR1",0.94245385828576,2.94150974353926,12.2629040415611,2.6838254754393e-30,6.86303993584642e-29,57.953969708387,"Up_in_Sepsis"
"VPS54",0.671855067634207,3.71562025514635,12.2618578243275,2.71040565672319e-30,6.91032081017097e-29,57.9442072986031,"Up_in_Sepsis"
