gene_symbol,dataset,n_control,n_sepsis,mean_control,mean_sepsis,median_control,median_sepsis,dataset_logFC,dataset_direction,auc,wilcox_p
P2RY10,GSE57065,25,28,6.2908392,4.44726595238095,6.26264,4.31115333333333,-1.84357324761905,Down_in_Sepsis,0.0228571428571429,2.02447924656227e-12
P2RY10,GSE65682,42,51,2.86786147078571,2.52487895017647,2.537433278,2.372884737,-0.342982520609244,Down_in_Sepsis,0.359010270774977,0.0199345125634883
P2RY10,GSE95233,22,51,6.54158134469697,4.66785335287582,6.58741538333333,4.59033880666667,-1.87372799182115,Down_in_Sepsis,0,1.60188706567253e-11
QSOX1,GSE137340,14,43,5.65234261132143,6.7387056442093,5.47204210475,6.7130073645,1.08636303288787,Up_in_Sepsis,0.852159468438538,3.04347690174248e-05
QSOX1,GSE236713,30,125,-1.16630387666667,0.287821223392,-1.24254076666667,0.28180472,1.45412510005867,Up_in_Sepsis,0.992266666666667,6.35373712127056e-17
QSOX1,GSE54514,18,35,8.22214319983333,8.28002521658572,8.18495321275,8.254836321,0.0578820167523819,Up_in_Sepsis,0.561904761904762,0.473286065359816
QSOX1,GSE57065,25,28,4.93165586666667,5.414135,4.90757666666667,5.41201,0.482479133333333,Up_in_Sepsis,0.927142857142857,3.26467523300631e-09
QSOX1,GSE65682,42,51,4.47961160067857,4.88680427353922,4.4767651725,4.8544474625,0.407192672860645,Up_in_Sepsis,0.762838468720822,1.40872649154211e-05
QSOX1,GSE95233,22,51,5.23494680136364,6.05231573647059,5.23465419833333,6.00337625333333,0.817368935106953,Up_in_Sepsis,0.999108734402852,1.73990990394731e-11
NFE2,GSE137340,14,43,10.5144076772857,11.9746088921163,10.38796917,12.0910567,1.46020121483057,Up_in_Sepsis,0.863787375415283,1.44528445939708e-05
NFE2,GSE236713,30,125,-2.05305652666667,0.33666373884,-2.09813905,0.32316303,2.38972026550667,Up_in_Sepsis,0.992266666666667,6.35373712127056e-17
NFE2,GSE54514,18,35,12.5278267861111,12.6580457954286,12.5178175,12.65333939,0.130219009317461,Up_in_Sepsis,0.615873015873016,0.17328634223047
NFE2,GSE57065,25,28,9.6137636,10.5226053571429,9.66035,10.58755,0.908841757142858,Up_in_Sepsis,0.98,1.12397317732637e-12
NFE2,GSE65682,42,51,9.61698762809524,9.71341197111765,9.6353768725,9.70873652,0.0964243430224094,Up_in_Sepsis,0.550420168067227,0.40659568941603
NFE2,GSE95233,22,51,9.91453735136364,10.8008077896078,9.93597108,10.83252363,0.886270438244207,Up_in_Sepsis,0.967914438502674,2.87149299473703e-10
SLC26A8,GSE137340,14,43,4.9899783315,6.21397293356395,4.63687399875,6.19378155925,1.22399460206395,Up_in_Sepsis,0.87375415282392,7.34598051394299e-06
SLC26A8,GSE236713,30,125,-3.313180685,0.2865534076,-3.40846845,0.6120777,3.5997340926,Up_in_Sepsis,0.944533333333334,4.42812327766133e-14
SLC26A8,GSE54514,18,35,7.48923361302778,7.67345543589286,7.460270703,7.65936887275,0.18422182286508,Up_in_Sepsis,0.788888888888889,0.000427528816453806
SLC26A8,GSE57065,25,28,4.1855804,6.50867357142857,4.14418,6.42574,2.32309317142857,Up_in_Sepsis,1,2.21254562465821e-15
SLC26A8,GSE65682,42,51,4.18775508078571,4.46535759517647,4.4242065175,4.493589345,0.277602514390757,Up_in_Sepsis,0.586367880485527,0.154348393835561
SLC26A8,GSE95233,22,51,4.39333912818182,6.48541257313726,4.47672437,6.71208165,2.09207344495544,Up_in_Sepsis,0.983065953654189,7.51571277898833e-11
ASPH,GSE137340,14,43,4.36804507290476,4.67473838751938,4.27430636083334,4.490615922,0.306693314614618,Up_in_Sepsis,0.882059800664452,4.05663071297044e-06
ASPH,GSE236713,30,125,-2.10731399111111,0.597818993757333,-2.10208918333334,0.65746115,2.70513298486844,Up_in_Sepsis,0.974133333333333,8.2463406798514e-16
ASPH,GSE54514,18,35,7.32647545251852,7.33855308355238,7.324177424,7.37743202833333,0.0120776310338622,Up_in_Sepsis,0.515873015873016,0.859761640454994
ASPH,GSE57065,25,28,3.81561088888889,5.387855,3.79508,5.36804611111112,1.57224411111111,Up_in_Sepsis,0.988571428571428,1.482405568521e-13
ASPH,GSE65682,42,51,3.56930819823469,4.12538212961625,3.60207031828572,4.14444603557143,0.556073931381552,Up_in_Sepsis,0.726890756302521,0.000178209697391078
ASPH,GSE95233,22,51,4.8621702789899,6.86161061568627,4.94632013555555,7.01443805333333,1.99944033669637,Up_in_Sepsis,0.988413547237077,4.63944869067713e-11
GIMAP5,GSE137340,14,43,9.42316188285714,8.89274839090698,9.3972782775,8.952655259,-0.530413491950165,Down_in_Sepsis,0.345514950166113,0.0864562576455978
GIMAP5,GSE236713,30,125,1.173134448,-0.468587316616,1.2036898,-0.31616783,-1.641721764616,Down_in_Sepsis,0.0178666666666667,2.69238931579252e-16
GIMAP5,GSE54514,18,35,8.40176894933333,8.48733015051429,8.2569160465,8.488066673,0.0855612011809512,Up_in_Sepsis,0.552380952380952,0.541587732899303
GIMAP5,GSE57065,25,28,8.0881848,6.56433761904762,8.05250666666667,6.553465,-1.52384718095238,Down_in_Sepsis,0.00857142857142857,6.63763687397464e-14
GIMAP5,GSE65682,42,51,6.69048673095238,5.65463034145098,6.648465404,5.636483107,-1.0358563895014,Down_in_Sepsis,0.166666666666667,3.62489033813588e-08
GIMAP5,GSE95233,22,51,9.01435980772727,7.37476021856209,8.98457231166666,7.34495244666667,-1.63959958916518,Down_in_Sepsis,0.0053475935828877,2.62469054871502e-11
BCL6,GSE137340,14,43,10.5691606481429,12.0325751632558,10.1670325,12.06754407,1.46341451511296,Up_in_Sepsis,0.830564784053156,0.00010836477926158
BCL6,GSE236713,30,125,-3.24843976333333,0.391965990184,-3.46802635,0.5918217,3.64040575351733,Up_in_Sepsis,0.985066666666666,1.77791698605755e-16
BCL6,GSE54514,18,35,12.0160900222222,12.1402279997143,11.93818569,12.1618042,0.124137977492063,Up_in_Sepsis,0.537301587301587,0.665733218591997
BCL6,GSE57065,25,28,8.2624333,9.81840196428571,8.197805,9.964295,1.55596866428571,Up_in_Sepsis,0.997142857142857,8.85018249863286e-15
BCL6,GSE65682,42,51,9.62679411285714,9.80325466081177,9.6651421179,9.9206306838,0.176460547954623,Up_in_Sepsis,0.594304388422035,0.119808285134035
BCL6,GSE95233,22,51,9.22323070636364,10.9644747007843,9.35365831125,11.00211056,1.74124399442068,Up_in_Sepsis,0.983065953654189,7.51822548100406e-11
BCL2A1,GSE137340,14,43,4.60990932578571,5.01017809439535,4.283226649,4.858933987,0.400268768609635,Up_in_Sepsis,0.803986710963455,0.000434777002978728
BCL2A1,GSE236713,30,125,-1.45969010116667,0.24871872618,-1.519434565,0.23144495,1.70840882734667,Up_in_Sepsis,0.971466666666667,1.19273989918378e-15
BCL2A1,GSE54514,18,35,8.15509226577778,7.88597145082857,8.0920963285,7.862134457,-0.269120814949207,Down_in_Sepsis,0.33968253968254,0.0586025873125773
BCL2A1,GSE57065,25,28,7.1701396,9.93450321428571,7.36959,10.1972,2.76436361428571,Up_in_Sepsis,0.968571428571428,9.97415567595923e-12
BCL2A1,GSE65682,42,51,8.2640164355,8.65264045066667,8.2646633865,8.844380911,0.388624015166666,Up_in_Sepsis,0.602707749766573,0.0901629673682237
BCL2A1,GSE95233,22,51,6.66538162136364,10.3014807092157,6.625251835,10.52057087,3.63609908785205,Up_in_Sepsis,0.998217468805704,1.88955739655682e-11
MAP4K1,GSE137340,14,43,7.68430585614286,7.17009072667442,7.4857924635,7.035443936,-0.514215129468439,Down_in_Sepsis,0.28405315614618,0.0151439987160872
MAP4K1,GSE236713,30,125,1.20138306833333,-0.36286659736,1.1815617,-0.26575732,-1.56424966569333,Down_in_Sepsis,0.0186666666666667,3.01374142962597e-16
MAP4K1,GSE54514,18,35,7.54903664861111,7.58918662068571,7.5773682595,7.5489444735,0.0401499720746026,Up_in_Sepsis,0.533333333333333,0.702910846357363
MAP4K1,GSE57065,25,28,6.5844388,5.4021680952381,6.57529333333333,5.34939666666667,-1.1822707047619,Down_in_Sepsis,0.0214285714285714,1.51338120726622e-12
MAP4K1,GSE65682,42,51,3.09531360835714,2.78613836959477,2.951168527,2.79809332266667,-0.309175238762371,Down_in_Sepsis,0.264705882352941,0.000101483657502929
MAP4K1,GSE95233,22,51,8.4346600230303,6.48916199712418,8.44467421833334,6.37109784,-1.94549802590612,Down_in_Sepsis,0.00089126559714795,1.73990990394731e-11
PASK,GSE137340,14,43,6.37031804482143,6.11265043167442,6.2935267225,6.1287754015,-0.25766761314701,Down_in_Sepsis,0.383720930232558,0.200000657368105
PASK,GSE236713,30,125,1.4095134,-0.389006534632,1.4518367875,-0.4585363735,-1.798519934632,Down_in_Sepsis,0.0370666666666666,3.83314988106933e-15
PASK,GSE54514,18,35,7.22100742658333,7.24563468522857,7.207277894,7.190819979,0.0246272586452383,Up_in_Sepsis,0.511111111111111,0.903787579790874
PASK,GSE57065,25,28,5.58749613333333,4.09512273809524,5.65261333333333,4.04669833333333,-1.4923733952381,Down_in_Sepsis,0.0128571428571429,2.14616925591847e-13
PASK,GSE65682,42,51,3.20281937969048,2.50297786292157,2.8986187065,2.470888917,-0.699841516768908,Down_in_Sepsis,0.256302521008403,5.67392658172337e-05
PASK,GSE95233,22,51,6.02428164181818,4.77577526503268,5.94061260333334,4.74311968666667,-1.2485063767855,Down_in_Sepsis,0.018716577540107,8.82077171942536e-11
GATA3,GSE137340,14,43,4.66679660957143,4.78491348734884,4.682917991,4.677289185,0.118116877777409,Up_in_Sepsis,0.576411960132891,0.403199137058811
GATA3,GSE236713,30,125,1.81746118866667,-0.605813857712,1.86761665,-0.5380032,-2.42327504637867,Down_in_Sepsis,0.0101333333333333,8.96813082580416e-17
GATA3,GSE54514,18,35,7.16149449333333,7.17257690437143,7.1827664375,7.151836872,0.0110824110380952,Up_in_Sepsis,0.51984126984127,0.82168443829249
GATA3,GSE57065,25,28,5.6828504,3.91218511904762,5.53675666666667,3.81535166666666,-1.77066528095238,Down_in_Sepsis,0,2.21254562465821e-15
GATA3,GSE65682,42,51,3.41190837157937,2.97634525392157,3.36877569283334,2.940493242,-0.435563117657797,Down_in_Sepsis,0.140056022408964,2.71015528900733e-09
GATA3,GSE95233,22,51,5.54114001803031,3.81553183117647,5.53925500666667,3.81578659333333,-1.72560818685383,Down_in_Sepsis,0,1.60188706567253e-11
TRIB2,GSE137340,14,43,6.50527396892857,6.28440411755814,6.257338748,6.319690867,-0.220869851370431,Down_in_Sepsis,0.456810631229236,0.64006068634829
TRIB2,GSE236713,30,125,1.51976797778333,-0.4904209961,1.555561175,-0.35614288,-2.01018897388333,Down_in_Sepsis,0.0157333333333333,1.99145076149493e-16
TRIB2,GSE54514,18,35,7.37152046627778,7.45347833631429,7.330051422,7.416750431,0.0819578700365078,Up_in_Sepsis,0.563492063492063,0.461830916701879
TRIB2,GSE57065,25,28,6.9758544,5.08410125,6.984465,5.0714925,-1.89175315,Down_in_Sepsis,0.0114285714285714,1.482405568521e-13
TRIB2,GSE65682,42,51,3.61341414883333,3.01302365968627,3.50258498675,2.949073536,-0.600390489147059,Down_in_Sepsis,0.233893557422969,1.09991828891113e-05
TRIB2,GSE95233,22,51,7.45005756068182,5.77557273813726,7.4162056675,5.730705985,-1.67448482254456,Down_in_Sepsis,0.00980392156862745,3.94540435484238e-11
UBE2F,GSE137340,14,43,7.30355571535714,9.0745201692093,6.8495421605,9.025839757,1.77096445385216,Up_in_Sepsis,0.867109634551495,1.15818527714491e-05
UBE2F,GSE236713,30,125,-0.368793487933333,0.162755596656,-0.364049915,0.116556644,0.531549084589333,Up_in_Sepsis,0.747733333333333,2.60762698214956e-05
UBE2F,GSE54514,18,35,10.6508857411111,10.6333123067714,10.72046232,10.72938728,-0.0175734343396829,Down_in_Sepsis,0.496031746031746,0.970035370665407
UBE2F,GSE57065,25,28,6.912098,8.19325544642857,6.8712025,8.26774375,1.28115744642857,Up_in_Sepsis,0.974285714285714,3.53343536257917e-12
UBE2F,GSE65682,42,51,5.75524809940212,6.45038157776471,5.78872423144444,6.49638270266667,0.695133478362591,Up_in_Sepsis,0.859943977591037,2.71015528900733e-09
UBE2F,GSE95233,22,51,6.75911467727273,8.23466372215686,6.73561727125,8.2456943825,1.47554904488414,Up_in_Sepsis,1,1.60188706567253e-11
LRG1,GSE137340,14,43,7.87875290635714,9.98168908925581,7.719882162,10.02217396,2.10293618289867,Up_in_Sepsis,0.837209302325582,7.43901516703796e-05
LRG1,GSE236713,30,125,-2.65232736133333,0.29905142176,-2.67979765,0.35753083,2.95137878309333,Up_in_Sepsis,0.976533333333333,5.90546839114587e-16
LRG1,GSE54514,18,35,10.3734534596111,10.7517133432857,10.34638739,10.96588039,0.378259883674604,Up_in_Sepsis,0.646825396825397,0.083998876917753
LRG1,GSE57065,25,28,7.8083352,9.46729642857143,7.68215,9.48017,1.65896122857143,Up_in_Sepsis,0.981428571428571,8.25279517997514e-13
LRG1,GSE65682,42,51,9.30556027992857,9.3420292345,9.318902384,9.4053062815,0.0364689545714292,Up_in_Sepsis,0.517740429505135,0.772198951957854
LRG1,GSE95233,22,51,6.20405822181818,8.02818196529412,6.262803945,8.14824263,1.82412374347594,Up_in_Sepsis,0.977718360071301,1.21213677994709e-10
NEDD4,GSE137340,14,43,4.38250902180952,4.96151792105426,4.29213641416666,4.801195909,0.57900889924474,Up_in_Sepsis,0.910299003322259,4.22790671752083e-07
NEDD4,GSE236713,30,125,-1.273502168,0.397297183056,-1.2119789,0.24166799,1.670799351056,Up_in_Sepsis,0.9384,9.79858691639425e-14
NEDD4,GSE54514,18,35,7.40197377744445,7.45255441668572,7.293729067,7.362484932,0.0505806392412698,Up_in_Sepsis,0.544444444444444,0.608776071190231
NEDD4,GSE57065,25,28,4.1790708,6.06599857142857,4.12133,6.318955,1.88692777142857,Up_in_Sepsis,0.96,4.0828104411818e-11
NEDD4,GSE65682,42,51,2.49075096504762,3.27117288477451,2.42147204125,3.09234915,0.780421919726891,Up_in_Sepsis,0.854808590102708,4.53660421333723e-09
NEDD4,GSE95233,22,51,4.48783945818182,5.98384373176471,4.468600125,6.04517117,1.49600427358289,Up_in_Sepsis,0.982174688057041,8.14407368438532e-11
FAM89A,GSE137340,14,43,4.98117451046429,6.09689272881977,4.670856211875,5.74710286675,1.11571821835548,Up_in_Sepsis,0.850498338870432,3.37270343526275e-05
FAM89A,GSE236713,30,125,-1.033003063,0.323139701944,-1.00651525,0.31397653,1.356142764944,Up_in_Sepsis,0.915466666666666,1.73739002477137e-12
FAM89A,GSE54514,18,35,7.72336205735185,7.85158061075238,7.52853139233333,7.862529119,0.128218553400528,Up_in_Sepsis,0.592063492063492,0.283133764153369
FAM89A,GSE57065,25,28,5.1640688,6.74721535714286,5.20213,6.604545,1.58314655714286,Up_in_Sepsis,0.987142857142857,2.14616925591847e-13
FAM89A,GSE65682,42,51,2.66973946119048,3.93414871060784,2.528447047,3.42732562,1.26440924941737,Up_in_Sepsis,0.827731092436975,6.1091786074841e-08
FAM89A,GSE95233,22,51,5.92866643136364,8.11963130509804,5.91891235,8.18619931,2.1909648737344,Up_in_Sepsis,0.979500891265597,1.03431303688478e-10
RSAD1,GSE137340,14,43,5.18173348521429,5.12743308716279,5.2049339525,5.219712977,-0.0543003980514953,Down_in_Sepsis,0.471760797342193,0.762327881735052
RSAD1,GSE236713,30,125,0.928114844666667,-0.311901930008,0.94580865,-0.2358706,-1.24001677467467,Down_in_Sepsis,0.0048,4.16034114355925e-17
RSAD1,GSE54514,18,35,7.17367055694445,7.15730676645714,7.1820456985,7.110842228,-0.0163637904873015,Down_in_Sepsis,0.444444444444444,0.520600333060429
RSAD1,GSE57065,25,28,6.7140192,5.57801,6.66804,5.549575,-1.1360092,Down_in_Sepsis,0.0114285714285714,1.482405568521e-13
RSAD1,GSE65682,42,51,3.07335721382143,2.79999240065686,3.0805788385,2.784231679,-0.273364813164566,Down_in_Sepsis,0.242296918767507,2.06654776808725e-05
RSAD1,GSE95233,22,51,6.66351486590909,5.72724474627451,6.639752195,5.72946802,-0.936270119634582,Down_in_Sepsis,0.00267379679144385,2.05178515500888e-11
CD5,GSE137340,14,43,6.67748646114286,5.6325115542093,6.694207113,5.621053953,-1.04497490693355,Down_in_Sepsis,0.162790697674419,7.43901516703796e-05
CD5,GSE236713,30,125,1.94074734366667,-0.494284701816,2.06500675,-0.3661964,-2.43503204548267,Down_in_Sepsis,0.0109333333333333,1.00562164223352e-16
CD5,GSE54514,18,35,7.52292580072222,7.55147906714286,7.479497194,7.411153793,0.0285532664206345,Up_in_Sepsis,0.522222222222222,0.801741213878021
CD5,GSE57065,25,28,6.6226518,5.58009517857143,6.622245,5.5289525,-1.04255662142857,Down_in_Sepsis,0.00428571428571428,1.54878193726075e-14
CD5,GSE65682,42,51,4.41897496688095,3.77141629735294,4.288979572,3.733617556,-0.647558669528011,Down_in_Sepsis,0.262838468720822,8.93248726288813e-05
CD5,GSE95233,22,51,6.077826255,4.77774765480392,6.059244855,4.728045905,-1.30007860019608,Down_in_Sepsis,0.0035650623885918,2.22762533627504e-11
IL32,GSE137340,14,43,8.21837775607143,7.7491988105,8.19337151725,7.8379052595,-0.469178945571428,Down_in_Sepsis,0.357142857142857,0.11366743416625
IL32,GSE236713,30,125,1.50014129416667,-0.383202292228,1.455793275,-0.135368705,-1.88334358639467,Down_in_Sepsis,0.0309333333333333,1.65978174307926e-15
IL32,GSE54514,18,35,7.90502346894444,7.79345735145714,7.80849671375,7.7366080285,-0.111566117487302,Down_in_Sepsis,0.411111111111111,0.300340734781541
IL32,GSE57065,25,28,9.3022728,7.73789142857143,9.37078,7.536935,-1.56438137142857,Down_in_Sepsis,0.0957142857142857,3.7851498194051e-08
IL32,GSE65682,42,51,4.99667749218452,4.11170733196078,4.6852517365,4.05999186275,-0.884970160223739,Down_in_Sepsis,0.186274509803921,2.17204927187551e-07
IL32,GSE95233,22,51,8.75230384227273,6.47253354215686,8.762651915,6.36860816,-2.27977030011586,Down_in_Sepsis,0.00445632798573975,2.41819260539641e-11
RSPH9,GSE137340,14,43,4.53381353435714,5.25932196581395,4.3535309685,5.02485914,0.72550843145681,Up_in_Sepsis,0.847176079734219,4.13098133247111e-05
RSPH9,GSE236713,30,125,-1.29625465266667,0.376393829532,-1.3254007,0.3498981,1.67264848219867,Up_in_Sepsis,0.977066666666667,5.48193613878975e-16
RSPH9,GSE54514,18,35,7.2138817575,7.22506825585714,7.194389343,7.22298193,0.0111864983571426,Up_in_Sepsis,0.550793650793651,0.557589681355557
RSPH9,GSE57065,25,28,3.5401948,4.46714035714286,3.50504,4.48348,0.926945557142857,Up_in_Sepsis,0.941428571428571,5.67619729823566e-10
RSPH9,GSE65682,42,51,2.40720124847619,2.68466593094118,2.345513618,2.630564711,0.277464682464986,Up_in_Sepsis,0.750233426704015,3.56415344787041e-05
RSPH9,GSE95233,22,51,3.97336395636364,5.27368659921569,3.93409189,5.31890062,1.30032264285205,Up_in_Sepsis,0.979500891265597,1.03431303688478e-10
HLA-DPA1,GSE137340,14,43,10.6967885564286,10.2423249065349,10.672699315,10.36299526,-0.454463649893688,Down_in_Sepsis,0.358803986710964,0.11803996685988
HLA-DPA1,GSE236713,30,125,1.48327634383333,-0.438564005648,1.58055065,-0.39964175,-1.92184034948133,Down_in_Sepsis,0.0330666666666667,2.22338235075182e-15
HLA-DPA1,GSE54514,18,35,9.34623000361111,9.5561307226,9.4723677635,9.466587067,0.209900718988889,Up_in_Sepsis,0.555555555555555,0.520600333060429
HLA-DPA1,GSE57065,25,28,9.6452656,7.53064154761905,9.67798,7.445925,-2.11462405238095,Down_in_Sepsis,0.0142857142857143,3.07543841827492e-13
HLA-DPA1,GSE65682,42,51,8.99584355726786,7.73614581129902,8.90278210675,7.6643193495,-1.25969774596884,Down_in_Sepsis,0.148926237161531,6.56947070631456e-09
HLA-DPA1,GSE95233,22,51,9.14406467060606,7.02634107333333,9.21945868666666,6.93200443666667,-2.11772359727273,Down_in_Sepsis,0.00267379679144385,2.05178515500888e-11
ZDHHC3,GSE137340,14,43,5.34467040828571,6.13299005906977,5.1801497425,6.163031381,0.788319650784053,Up_in_Sepsis,0.803986710963455,0.000434777002978728
ZDHHC3,GSE236713,30,125,-0.6022909975,0.11556518736,-0.615189315,0.159786225,0.71785618486,Up_in_Sepsis,0.922399999999999,7.39949169071023e-13
ZDHHC3,GSE54514,18,35,7.70002966455556,7.90285861162857,7.620201349,7.928459167,0.202828947073016,Up_in_Sepsis,0.674603174603174,0.0388930382204774
ZDHHC3,GSE57065,25,28,5.4064839,6.24556366071429,5.400405,6.32849125,0.839079760714286,Up_in_Sepsis,0.997142857142857,8.85018249863286e-15
ZDHHC3,GSE65682,42,51,5.70252456302381,6.13801785792647,5.7555070775,6.161720429,0.435493294902662,Up_in_Sepsis,0.80765639589169,3.70316141537795e-07
ZDHHC3,GSE95233,22,51,6.10024053465909,7.18533389387255,6.12567473375,7.1734460875,1.08509335921346,Up_in_Sepsis,1,1.60188706567253e-11
IL18RAP,GSE137340,14,43,8.63602282771429,10.7498260946512,8.494994314,10.73374129,2.11380326693688,Up_in_Sepsis,0.830564784053156,0.00010836477926158
IL18RAP,GSE236713,30,125,-2.13119036,0.485935977076,-2.00284575,0.6597452,2.617126337076,Up_in_Sepsis,0.922933333333333,6.92535137086423e-13
IL18RAP,GSE54514,18,35,11.4061150026667,11.5249247690571,11.54227924,11.75607681,0.118809766390477,Up_in_Sepsis,0.545238095238095,0.598968556656899
IL18RAP,GSE57065,25,28,9.1602816,11.3402642857143,9.23783,11.36945,2.17998268571429,Up_in_Sepsis,1,2.21254562465821e-15
IL18RAP,GSE65682,42,51,7.26682408366667,7.60633486853922,7.370170294,7.638264965,0.339510784872549,Up_in_Sepsis,0.619047619047619,0.0494445145222802
IL18RAP,GSE95233,22,51,8.117991135,10.8379640731373,8.382675855,10.96167861,2.71997293813726,Up_in_Sepsis,1,1.60188706567253e-11
KLF12,GSE137340,14,43,5.05962446178571,4.88697669132558,4.996358988,4.756022428,-0.172647770460133,Down_in_Sepsis,0.393687707641196,0.242138750369348
KLF12,GSE236713,30,125,1.55249611083333,-0.422833857576,1.5583819,-0.27787006,-1.97532996840933,Down_in_Sepsis,0.0112,1.04470720762514e-16
